LD1, LD2,class
2.811283,-2.480788,1.0
3.249864,-3.04258,1.0
2.8283,-3.415524,1.0
3.40105,-1.958976,1.0
2.459547,-2.421139,1.0
3.057517,-2.47599,1.0
2.608361,-3.566642,1.0
2.378243,-2.963987,1.0
3.081329,-2.155549,1.0
3.089386,-2.515642,1.0
2.427292,-1.847732,1.0
2.688904,-2.159609,1.0
3.939112,-2.173206,1.0
3.320189,-2.271781,1.0
2.733715,-2.456669,1.0
2.860408,-2.834724,1.0
2.552156,-2.793207,1.0
3.242216,-2.780918,1.0
2.410968,-2.891434,1.0
3.177959,-2.11813,1.0
3.103134,-1.956609,1.0
2.378434,-0.978243,1.0
2.886455,-1.194221,1.0
2.860384,-2.740421,1.0
3.433388,-1.650924,1.0
3.514267,-1.919062,1.0
2.890925,-1.698072,1.0
3.237084,-1.935446,1.0
4.327429,-3.144505,1.0
3.451803,-2.101778,1.0
4.215634,-2.115476,1.0
3.467382,-1.494303,1.0
3.455245,-2.215045,1.0
4.353732,-2.464278,1.0
2.779287,-2.269156,1.0
3.843266,-1.376613,1.0
3.976102,-2.154803,1.0
4.282796,-3.007434,1.0
3.21438,-1.949729,1.0
3.637199,-2.380553,1.0
3.206756,-1.316731,1.0
3.789113,-2.000919,1.0
3.785155,-2.514306,1.0
2.388943,-1.956605,1.0
4.676437,-2.928251,1.0
4.651132,-3.00983,1.0
4.18183,-2.453701,1.0
3.111016,-3.076553,1.0
3.270067,-1.940856,1.0
3.419653,-2.419873,1.0
3.352059,-1.97892,1.0
3.881241,-2.164285,1.0
3.856671,-2.487235,1.0
3.57245,-2.812998,1.0
4.23981,-1.440919,1.0
3.832341,-2.450427,1.0
3.710066,-1.826208,1.0
3.487946,-2.148575,1.0
3.494071,-2.253123,1.0
4.184366,-1.893085,1.0
3.564666,-2.082781,1.0
3.40746,-2.037778,1.0
4.816293,-1.394906,1.0
3.500343,-2.32847,1.0
3.980529,-2.060182,1.0
4.226214,-2.225522,1.0
3.827356,-1.989186,1.0
3.645353,-1.57929,1.0
4.193315,-1.796606,1.0
3.800138,-1.870704,1.0
3.814284,-1.481665,1.0
3.719361,-1.287714,1.0
3.390092,-0.991721,1.0
4.612006,-1.380915,1.0
4.006495,-1.803531,1.0
3.918255,-1.757846,1.0
3.782136,-1.910207,1.0
3.029576,-1.906683,1.0
3.634043,-2.322929,1.0
3.559794,-2.241324,1.0
2.725976,-1.615132,1.0
2.875028,-1.70781,1.0
2.887433,-1.99743,1.0
3.778852,-2.586796,1.0
3.486814,-2.609495,1.0
3.445338,-3.172301,1.0
3.352506,-1.888113,1.0
4.001374,-2.563433,1.0
2.99107,-2.458717,1.0
3.394744,-2.203539,1.0
2.934033,-2.297262,1.0
4.301751,-2.79796,1.0
3.476399,-1.725266,1.0
3.713849,-2.389953,1.0
3.443193,-1.828133,1.0
2.780306,-2.565082,1.0
3.723796,-1.58405,1.0
4.15883,-3.532839,1.0
3.174995,-1.402466,1.0
3.931403,-2.453539,1.0
3.243995,-2.201951,1.0
3.258492,-2.461068,1.0
4.866581,-2.848224,1.0
3.676993,-2.199841,1.0
2.701251,-1.140097,1.0
2.398975,-2.811479,1.0
3.26817,-2.759705,1.0
3.700659,-1.99642,1.0
2.202145,-1.890877,1.0
2.198895,-2.24819,1.0
2.631197,-2.411435,1.0
2.579111,-2.271656,1.0
2.026864,-2.51676,1.0
3.787691,-2.620851,1.0
3.313557,-2.85015,1.0
3.696927,-2.191358,1.0
2.28407,-2.843767,1.0
3.247169,-2.32375,1.0
2.975012,-1.8376,1.0
2.718617,-2.249443,1.0
2.033322,-2.057912,1.0
1.386744,-2.152682,1.0
1.891495,-2.369897,1.0
2.754793,-2.532018,1.0
2.665543,-2.424705,1.0
2.083133,-2.046509,1.0
3.386954,-2.832821,1.0
2.516434,-2.14211,1.0
2.730896,-2.440591,1.0
4.004623,-2.20276,1.0
2.920829,-2.09567,1.0
3.219782,-2.265545,1.0
2.829276,-2.150815,1.0
3.431733,-3.129937,1.0
2.026404,-3.160618,1.0
2.526165,-3.083946,1.0
2.646094,-2.723514,1.0
2.917802,-2.443734,1.0
2.424067,-1.95828,1.0
2.54421,-1.850032,1.0
3.571821,-1.715623,1.0
3.012247,-0.741858,1.0
2.703176,-0.674838,1.0
3.188792,-0.57285,1.0
2.694742,-0.918497,1.0
2.52309,-0.419855,1.0
2.21761,-0.507082,1.0
3.265958,-0.278384,1.0
3.049557,0.262362,1.0
3.345811,-0.012867,1.0
2.727814,0.109651,1.0
2.951882,-0.899354,1.0
4.276717,-0.683659,1.0
3.322588,0.405996,1.0
4.5489,-2.547698,1.0
2.852235,-2.078367,1.0
3.299914,-1.750832,1.0
3.191297,-2.697427,1.0
3.552108,-2.307478,1.0
4.534776,-2.70782,1.0
3.016325,-2.054391,1.0
2.908922,-2.161545,1.0
3.629803,-2.342947,1.0
2.722248,-1.707096,1.0
3.515213,-1.695014,1.0
3.759973,-1.485377,1.0
3.938567,-2.337921,1.0
4.629603,-3.142,1.0
4.32436,-3.640405,1.0
2.4378,-1.086125,1.0
3.748599,-2.180019,1.0
4.395362,-3.707215,1.0
3.977054,-3.328875,1.0
3.804859,-3.060629,1.0
4.190778,-2.0856,1.0
3.688962,-1.15929,1.0
3.230945,-2.408601,1.0
3.964481,-3.055906,1.0
2.290471,-1.883103,1.0
4.619172,-2.18168,1.0
3.199323,-1.914919,1.0
2.945258,-2.403532,1.0
3.217857,-1.799655,1.0
3.909484,-1.717831,1.0
4.885735,-2.008815,1.0
4.332776,-2.340985,1.0
4.469348,-2.555094,1.0
5.247176,-2.051203,1.0
4.319666,-1.339854,1.0
4.209359,-1.841212,1.0
3.85651,-1.466355,1.0
3.381683,-2.543807,1.0
3.0659,-2.64519,1.0
4.436071,-2.822826,1.0
3.643625,-2.044028,1.0
3.83525,-2.906584,1.0
3.594768,-2.153874,1.0
3.173432,-2.23221,1.0
3.310409,-1.778583,1.0
3.565324,-1.875993,1.0
3.975318,-2.30114,1.0
2.85633,-2.352999,1.0
3.520631,-2.121113,1.0
3.153968,-1.930487,1.0
5.29918,-1.979732,1.0
3.152178,-2.931816,1.0
4.110571,-2.579788,1.0
4.244597,-2.571529,1.0
3.777777,-1.744161,1.0
3.135075,-1.514696,1.0
4.338448,-2.372307,1.0
3.514673,-1.788473,1.0
3.969895,-2.882157,1.0
3.117696,-2.190536,1.0
2.910824,-2.790322,1.0
3.59551,-1.960456,1.0
3.138392,-1.66045,1.0
4.01716,-2.999687,1.0
3.183942,-1.747068,1.0
3.848592,-2.012038,1.0
2.780108,-2.399816,1.0
3.698687,-1.124277,1.0
3.136628,-2.005795,1.0
3.063602,-1.481241,1.0
4.049976,-2.098944,1.0
4.742545,-2.844377,1.0
4.6437,-1.739363,1.0
3.371877,-3.022152,1.0
3.725456,-2.146071,1.0
4.104273,-2.07366,1.0
2.98724,-2.317002,1.0
3.751781,-1.664552,1.0
2.764284,-2.396947,1.0
3.68426,-0.851372,1.0
4.434356,-2.723515,1.0
4.432987,-2.121441,1.0
3.702369,-2.253618,1.0
3.850551,-1.943499,1.0
4.11441,-1.124641,1.0
4.04271,-2.421818,1.0
3.581787,-1.52462,1.0
3.273972,-2.621155,1.0
4.094586,-3.248913,1.0
3.662175,-2.258914,1.0
2.391183,-2.115819,1.0
2.755843,-1.653539,1.0
3.981526,-2.158888,1.0
3.881603,-1.911216,1.0
3.520972,-2.253143,1.0
3.363567,-1.988409,1.0
3.238414,-2.178188,1.0
2.685523,-2.206716,1.0
3.338901,-2.610937,1.0
3.059803,-2.271283,1.0
2.740227,-0.890964,1.0
2.402732,-2.31136,1.0
2.960129,-3.424834,1.0
2.439906,-2.081154,1.0
3.497153,-1.964339,1.0
3.152336,-1.265268,1.0
3.55045,-2.363816,1.0
3.180424,-1.88142,1.0
3.204376,-1.829875,1.0
3.885799,-1.923195,1.0
2.930514,-2.112147,1.0
3.977695,-2.581063,1.0
3.04779,-1.893408,1.0
4.776916,-2.198752,1.0
3.969712,-2.705741,1.0
3.584121,-2.585684,1.0
3.499069,-1.833354,1.0
3.645565,-1.936436,1.0
2.531634,-1.539437,1.0
3.027611,-2.575122,1.0
3.81453,-1.248518,1.0
3.952951,-2.471742,1.0
4.078501,-1.127543,1.0
3.361961,-1.498475,1.0
4.125404,-1.998252,1.0
3.224211,-1.022756,1.0
4.177266,-3.548135,1.0
3.715646,-1.921221,1.0
2.64413,-2.139351,1.0
3.734818,-2.143548,1.0
3.424401,-1.895288,1.0
3.183595,-2.545499,1.0
4.08362,-2.938842,1.0
3.484738,-2.355526,1.0
2.163059,-2.119489,1.0
3.631849,-2.293317,1.0
3.27704,-1.95005,1.0
3.111594,-2.34993,1.0
2.470843,-1.899643,1.0
2.855984,-2.334166,1.0
2.006572,-1.419232,1.0
2.967717,-2.301432,1.0
3.464592,-2.030292,1.0
2.447321,-2.598919,1.0
3.19883,-2.78245,1.0
3.905513,-2.102652,1.0
2.810604,-2.272834,1.0
3.366263,-2.500756,1.0
3.111802,-2.748192,1.0
3.850664,-1.944176,1.0
3.767413,-2.735054,1.0
4.305773,-1.922048,1.0
3.820683,-2.100617,1.0
2.259461,-1.514823,1.0
2.979852,-2.238635,1.0
3.311255,-1.828106,1.0
3.128591,-2.622144,1.0
3.342514,-1.957407,1.0
3.016812,-1.772512,1.0
3.481928,-2.083341,1.0
3.545548,-1.412397,1.0
3.032543,-1.885435,1.0
3.785779,-2.981378,1.0
3.108786,-2.868232,1.0
3.273025,-2.590336,1.0
3.017331,-1.701054,1.0
2.669164,-2.257603,1.0
2.923794,-2.502115,1.0
2.861517,-2.040168,1.0
3.497186,-2.291064,1.0
2.755495,-2.677715,1.0
3.495433,-2.068341,1.0
3.101067,-2.363955,1.0
2.994763,-2.556654,1.0
2.170701,-2.587601,1.0
3.331306,-2.335878,1.0
3.488706,-1.582286,1.0
2.943354,-2.172421,1.0
2.595251,-2.339573,1.0
2.930706,-2.773504,1.0
2.533238,-2.770171,1.0
2.365069,-3.106267,1.0
2.962291,-3.161807,1.0
2.558661,-2.660475,1.0
2.771297,-2.594916,1.0
3.79371,-2.70384,1.0
3.223013,-2.906817,1.0
2.259992,-2.541027,1.0
3.11465,-2.894227,1.0
3.628605,-2.664438,1.0
3.474754,-2.619721,1.0
2.54632,-2.14625,1.0
3.959175,-1.727547,1.0
4.393466,-2.301244,1.0
4.283332,-2.102199,1.0
3.850623,-2.919118,1.0
3.454184,-2.238012,1.0
4.021578,-2.29958,1.0
4.099031,-2.623167,1.0
2.784614,-2.424649,1.0
3.555373,-2.739286,1.0
3.165711,-3.263138,1.0
3.55352,-2.815031,1.0
2.83406,-2.870579,1.0
3.010027,-2.272732,1.0
2.485436,-2.114564,1.0
3.233304,-3.304016,1.0
2.829332,-1.540431,1.0
3.664261,-1.789998,1.0
3.404712,-1.294684,1.0
4.193915,-2.076304,1.0
3.124753,-2.252451,1.0
3.51479,-1.672376,1.0
2.995342,-1.812881,1.0
2.923204,-1.597267,1.0
2.222271,-1.78873,1.0
4.301192,-1.528009,1.0
3.105562,-1.608958,1.0
2.941789,-2.316137,1.0
3.993605,-2.135379,1.0
3.64268,-2.36619,1.0
3.745588,-2.399429,1.0
4.108113,-2.340634,1.0
4.647832,-1.699368,1.0
5.696613,-1.304208,1.0
4.18181,-1.857629,1.0
3.956258,-2.46246,1.0
3.859613,-1.750311,1.0
3.412585,-2.435093,1.0
3.183415,-1.359534,1.0
4.220614,-1.851256,1.0
3.5355,-1.648288,1.0
3.485609,-1.608074,1.0
3.934441,-1.826294,1.0
4.598937,-2.421373,1.0
3.853542,-2.039997,1.0
3.511673,-2.121626,1.0
4.423579,-1.524654,1.0
2.883725,-3.059315,1.0
3.183954,-3.128722,1.0
3.260758,-2.219034,1.0
4.192412,-2.396266,1.0
5.400259,-2.478349,1.0
4.493933,-1.954484,1.0
3.684914,-2.466462,1.0
3.624834,-1.836805,1.0
3.190902,-2.813671,1.0
3.954896,-1.66353,1.0
2.953677,-1.040304,1.0
3.245848,-1.77285,1.0
2.869441,-2.835809,1.0
2.38278,-2.012594,1.0
4.339297,-2.258333,1.0
3.620227,-2.826219,1.0
2.567273,-1.597379,1.0
3.252731,-2.991498,1.0
3.132865,-1.229023,1.0
3.718352,-2.584841,1.0
3.480813,-2.534037,1.0
2.723058,-2.538028,1.0
2.609642,-2.451494,1.0
2.561795,-2.709806,1.0
3.812839,-2.393669,1.0
3.269454,-3.84875,1.0
3.763564,-3.324445,1.0
3.042369,-2.763052,1.0
3.072637,-1.899948,1.0
3.946855,-2.217957,1.0
4.417337,-2.259771,1.0
3.564403,-2.353757,1.0
3.513944,-2.779278,1.0
3.396408,-1.86892,1.0
3.862292,-2.040383,1.0
3.368522,-2.044701,1.0
2.933179,-2.376569,1.0
1.892677,-1.876746,1.0
2.420471,-1.839185,1.0
2.446432,-1.583249,1.0
2.825221,-2.002377,1.0
3.050516,-2.326917,1.0
1.815206,-1.612632,1.0
2.640675,-2.854341,1.0
2.657905,-2.864077,1.0
2.898727,-2.184536,1.0
3.356653,-2.360453,1.0
3.643151,-2.114453,1.0
2.528888,-2.142856,1.0
3.175362,-2.631686,1.0
3.783603,-3.47381,1.0
2.596977,-2.874862,1.0
2.679904,-2.209707,1.0
2.550773,-2.459509,1.0
3.083194,-2.262218,1.0
3.206847,-3.461676,1.0
3.627337,-3.222999,1.0
2.247542,-2.123167,1.0
3.60941,-2.396784,1.0
2.984709,-2.931933,1.0
4.216976,-3.365992,1.0
3.146304,-2.706101,1.0
3.962686,-2.899797,1.0
2.571105,-3.059371,1.0
2.4313,-2.852196,1.0
3.251476,-3.3136,1.0
3.942983,-2.184455,1.0
2.841665,-1.927077,1.0
2.849431,-2.5692,1.0
2.924816,-2.494809,1.0
2.689785,-2.269162,1.0
2.799134,-2.800576,1.0
2.603232,-1.933473,1.0
2.571452,-2.776783,1.0
3.452062,-3.182291,1.0
2.989888,-2.074032,1.0
3.093891,-2.39571,1.0
4.238014,-2.652706,1.0
3.439343,-2.468593,1.0
3.561841,-2.911666,1.0
3.337217,-1.941931,1.0
3.400559,-1.754463,1.0
3.755993,-2.363502,1.0
3.019861,-2.318269,1.0
3.627479,-2.692066,1.0
2.86768,-2.710804,1.0
4.061569,-2.011685,1.0
2.598676,-2.436174,1.0
3.414459,-2.291488,1.0
3.33269,-1.820756,1.0
3.266347,-1.509478,1.0
3.261008,-2.635684,1.0
3.295571,-2.235453,1.0
3.263003,-2.451217,1.0
3.522288,-1.938379,1.0
4.141983,-3.061642,1.0
3.422254,-1.690931,1.0
4.353508,-2.292498,1.0
4.765834,-2.805603,1.0
4.419361,-1.854874,1.0
3.702929,-1.567987,1.0
4.158929,-1.740931,1.0
3.65534,-1.821316,1.0
4.191401,-0.772632,1.0
3.138716,-2.377125,1.0
4.033614,-2.550484,1.0
4.685197,-2.819691,1.0
4.977539,-3.119786,1.0
4.143549,-2.674505,1.0
3.608222,-3.356809,1.0
3.221318,-1.857029,1.0
3.918353,-2.49972,1.0
4.120199,-2.408329,1.0
4.375596,-1.809801,1.0
4.811623,-2.65479,1.0
3.256692,-2.256578,1.0
3.536845,-2.094345,1.0
3.938146,-2.999086,1.0
2.261626,-1.735169,1.0
3.360222,-2.015529,1.0
3.503797,-2.434964,1.0
3.321155,-2.411289,1.0
2.835116,-2.564878,1.0
3.067281,-2.256231,1.0
3.974814,-1.845404,1.0
4.679803,-2.962126,1.0
4.404859,-1.84976,1.0
3.094052,-2.002955,1.0
3.398876,-2.535696,1.0
4.344799,-0.850014,1.0
4.691439,-1.515996,1.0
4.467721,-1.432272,1.0
3.866208,-0.722364,1.0
5.076256,-2.343902,1.0
5.542999,-1.743678,1.0
4.114091,-1.085821,1.0
2.87136,-1.598987,1.0
2.885959,-2.473559,1.0
4.609595,-2.089785,1.0
-7.362804,-1.013008,2.0
-7.42893,-0.270952,2.0
-7.198009,-0.620871,2.0
-6.332224,-0.484387,2.0
-6.685841,-0.146119,2.0
-7.312503,0.264097,2.0
-5.404566,-0.255525,2.0
-6.154305,0.30098,2.0
-5.666839,-0.388787,2.0
-6.305157,0.212726,2.0
-6.034309,-0.446496,2.0
-6.28505,-0.26359,2.0
-5.924677,0.191052,2.0
-6.730141,-0.432923,2.0
-5.417935,0.395359,2.0
-6.400437,-0.155058,2.0
-6.463997,-0.027171,2.0
-6.949765,0.297973,2.0
-6.458402,0.080723,2.0
-6.753485,0.212934,2.0
-6.726508,0.261826,2.0
-7.029111,-0.023731,2.0
-6.340932,0.75188,2.0
-7.111175,0.597515,2.0
-5.9622,0.192656,2.0
-6.642209,0.783567,2.0
-5.974917,0.349371,2.0
-6.60235,0.249932,2.0
-7.05442,0.777494,2.0
-6.505757,0.600307,2.0
-6.860046,0.690969,2.0
-7.01494,0.183872,2.0
-6.251162,0.709912,2.0
-6.111808,-0.097991,2.0
-6.307172,-0.008101,2.0
-7.233699,-0.812099,2.0
-6.219526,-0.257846,2.0
-6.680124,0.736008,2.0
-6.274703,0.146894,2.0
-6.183502,-0.151414,2.0
-5.926202,-0.158742,2.0
-6.822851,0.333794,2.0
-6.519266,0.095936,2.0
-6.462771,-0.008367,2.0
-6.943517,-0.338077,2.0
-6.215634,-0.584156,2.0
-5.952897,0.295344,2.0
-6.372585,-0.372381,2.0
-5.915442,-0.042067,2.0
-5.862518,-0.060575,2.0
-6.721315,-0.301951,2.0
-6.887008,0.299472,2.0
-5.988666,0.315848,2.0
-5.720192,0.379927,2.0
-6.139394,0.953556,2.0
-6.390719,0.084543,2.0
-6.810459,-0.088788,2.0
-5.777318,-0.558705,2.0
-6.053014,-0.584944,2.0
-5.961067,0.363024,2.0
-6.737227,0.433889,2.0
-5.849446,-0.151987,2.0
-6.816719,-1.61642,2.0
-7.586003,-0.977672,2.0
-7.345148,-1.721005,2.0
-7.709053,-1.441908,2.0
-7.778121,-0.48508,2.0
-8.272214,-1.336716,2.0
-7.00047,-0.705655,2.0
-7.414189,0.031035,2.0
-7.637408,-1.283122,2.0
-7.140565,-1.315771,2.0
-7.582165,-0.263453,2.0
-7.15243,-0.497821,2.0
-7.766233,0.151035,2.0
-6.494945,-0.439499,2.0
-5.978184,0.560442,2.0
-6.273763,0.218219,2.0
-5.025425,0.233709,2.0
-6.36938,-0.239458,2.0
-6.481769,-0.253747,2.0
-5.333229,0.558976,2.0
-5.810366,-0.139077,2.0
-6.233155,0.31844,2.0
-5.72384,-0.526457,2.0
-5.982351,0.099799,2.0
-6.69493,-0.203585,2.0
-6.895936,-0.262022,2.0
-6.227063,0.416553,2.0
-6.286131,0.606089,2.0
-5.695473,0.048351,2.0
-6.734251,0.517109,2.0
-5.880741,0.460859,2.0
-5.529641,0.680765,2.0
-6.409306,1.224098,2.0
-5.424545,0.350256,2.0
-6.175845,0.792323,2.0
-5.574814,0.452001,2.0
-5.33753,0.342154,2.0
-4.999345,-0.32419,2.0
-5.471965,0.537558,2.0
-5.44792,-0.393862,2.0
-5.602133,1.314335,2.0
-6.062268,1.469627,2.0
-5.610034,0.664557,2.0
-5.838433,0.447696,2.0
-6.174212,0.444528,2.0
-5.227963,0.073176,2.0
-5.740195,0.862703,2.0
-5.659518,0.676848,2.0
-5.568401,0.374552,2.0
-6.136294,0.802108,2.0
-5.520631,-0.402728,2.0
-6.088147,0.90848,2.0
-5.579053,0.619472,2.0
-6.408659,-0.229869,2.0
-6.37065,0.621487,2.0
-5.40833,0.679955,2.0
-5.833332,1.618539,2.0
-5.528795,0.697196,2.0
-5.890535,0.806662,2.0
-5.285046,-0.419767,2.0
-5.39952,0.712083,2.0
-6.242507,0.718076,2.0
-5.007298,0.689691,2.0
-6.896226,-1.202545,2.0
-6.701831,-1.252324,2.0
-7.472132,-0.668523,2.0
-6.883913,-0.694653,2.0
-6.601172,-1.280733,2.0
-7.54718,-0.867366,2.0
-7.985559,0.410548,2.0
-7.199194,-0.84264,2.0
-7.475744,-0.869801,2.0
-7.565203,-0.329224,2.0
-8.025955,0.499817,2.0
-7.610194,-0.011778,2.0
-8.307853,0.157285,2.0
-8.14334,-0.467103,2.0
-7.465016,-0.880239,2.0
-8.035335,-0.191357,2.0
-7.913025,-0.220363,2.0
-7.097677,0.494007,2.0
-7.054419,-0.10579,2.0
-8.112826,0.203903,2.0
-7.886157,0.350782,2.0
-7.208506,0.485256,2.0
-7.727524,-0.640329,2.0
-6.78237,-0.391408,2.0
-7.153844,0.065194,2.0
-6.702169,-0.14788,2.0
-7.623387,-0.172704,2.0
-7.365563,-0.001572,2.0
-8.171162,0.541975,2.0
-7.280846,-0.266047,2.0
-6.994915,0.372085,2.0
-7.288332,0.388996,2.0
-6.776099,0.959785,2.0
-6.656725,1.043056,2.0
-6.307312,0.743705,2.0
-7.094904,0.825679,2.0
-6.936495,0.593924,2.0
-7.05963,0.425059,2.0
-7.27813,0.492701,2.0
-6.726004,0.287313,2.0
-7.24231,-0.070311,2.0
-7.165108,0.496717,2.0
-7.112378,0.423808,2.0
-7.728986,0.464721,2.0
-6.929994,0.386801,2.0
-7.419835,-0.293837,2.0
-6.951351,0.327339,2.0
-7.520525,0.409387,2.0
-7.033215,1.386714,2.0
-6.389621,0.804496,2.0
-6.540806,1.178734,2.0
-6.507451,0.727238,2.0
-7.513297,0.718404,2.0
-7.711178,1.106418,2.0
-6.691114,1.074021,2.0
-5.769859,0.580673,2.0
-7.472543,0.553354,2.0
-7.08781,0.75213,2.0
-6.290045,1.118726,2.0
-6.905636,0.93595,2.0
-6.343195,0.240972,2.0
-6.641484,0.6086,2.0
-6.663181,1.158883,2.0
-6.816756,-1.163601,2.0
-6.886784,-0.217944,2.0
-6.008393,-0.764716,2.0
-6.019101,-1.088904,2.0
-6.197163,-0.804932,2.0
-6.352811,-0.383223,2.0
-5.849863,0.019023,2.0
-6.425696,-0.183686,2.0
-6.216967,0.500854,2.0
-6.970445,-0.517547,2.0
-5.56551,0.088011,2.0
-5.563047,0.32507,2.0
-6.264292,0.024583,2.0
-5.647299,0.442643,2.0
-5.813858,0.361996,2.0
-5.498997,0.693699,2.0
-5.747696,-0.170503,2.0
-5.999256,-0.060256,2.0
-6.352228,0.220574,2.0
-6.102838,0.620605,2.0
-5.723279,1.00771,2.0
-5.672675,0.581511,2.0
-5.638751,0.392125,2.0
-5.761771,0.858334,2.0
-5.731028,1.050079,2.0
-6.287547,0.651505,2.0
-5.512539,0.772847,2.0
-5.698582,0.737949,2.0
-5.834619,0.315283,2.0
-6.205364,0.339667,2.0
-4.957144,0.834402,2.0
-5.51286,0.527135,2.0
-5.623579,0.853652,2.0
-5.515153,0.300876,2.0
-4.549816,0.762739,2.0
-5.286996,0.345117,2.0
-5.01665,-0.39326,2.0
-5.129204,0.487307,2.0
-5.98433,0.854862,2.0
-4.337437,0.620096,2.0
-5.477519,0.563748,2.0
-6.256177,0.287007,2.0
-6.266887,0.721114,2.0
-6.48259,-0.434485,2.0
-5.352898,0.882754,2.0
-5.505285,0.115501,2.0
-5.518793,-0.614391,2.0
-5.652111,0.200341,2.0
-5.261734,0.995399,2.0
-5.807952,-0.558588,2.0
-6.125481,0.045046,2.0
-6.037351,0.827215,2.0
-5.753819,0.537977,2.0
-5.643105,-0.25784,2.0
-6.424859,-0.272221,2.0
-5.568698,0.552574,2.0
-6.075192,-0.141903,2.0
-6.420011,0.331578,2.0
-5.633818,0.711863,2.0
-5.588589,0.431455,2.0
-6.162588,0.337031,2.0
-5.362309,1.022135,2.0
-5.393868,0.129153,2.0
-6.97633,-2.093913,2.0
-6.850901,-1.235983,2.0
-7.509947,-1.18927,2.0
-7.1893,-1.092662,2.0
-7.271931,-1.523371,2.0
-6.277316,-0.76902,2.0
-6.34621,-0.764074,2.0
-6.689654,-1.173949,2.0
-5.711261,-1.562386,2.0
-5.875514,-1.535265,2.0
-5.287866,-0.912509,2.0
-6.312686,-1.258395,2.0
-6.183375,-1.287695,2.0
-6.964385,-1.872326,2.0
-6.353874,-1.206607,2.0
-6.129321,-0.597165,2.0
-5.924309,-1.363887,2.0
-7.245274,-0.579193,2.0
-6.139111,-0.866673,2.0
-6.368676,-1.67545,2.0
-5.349731,-1.545205,2.0
-5.126085,-0.988666,2.0
-6.829812,-1.415497,2.0
-6.174891,-1.132427,2.0
-6.303511,-0.832048,2.0
-6.20939,-0.894329,2.0
-5.764053,-0.693513,2.0
-6.026071,-1.05728,2.0
-6.543552,-0.697671,2.0
-6.184039,-0.399996,2.0
-6.529432,0.028978,2.0
-4.988457,0.714493,2.0
-5.635336,0.289922,2.0
-5.797756,0.146016,2.0
-5.104461,0.151322,2.0
-5.154743,0.319719,2.0
-4.879829,-0.030802,2.0
-5.762837,0.154263,2.0
-6.051173,0.47543,2.0
-5.846118,-0.051634,2.0
-6.099581,-0.074865,2.0
-5.302075,0.304063,2.0
-6.278545,0.634147,2.0
-5.028736,-0.189906,2.0
-6.354272,0.072833,2.0
-5.908595,0.072702,2.0
-5.278235,0.426421,2.0
-5.547558,-0.036971,2.0
-5.224794,0.271762,2.0
-5.217332,0.049961,2.0
-5.441991,0.090853,2.0
-5.154502,-0.156852,2.0
-4.917516,0.148615,2.0
-5.036961,0.424945,2.0
-5.002371,0.24639,2.0
-5.512213,0.488567,2.0
-6.003792,0.692434,2.0
-5.749018,0.689639,2.0
-4.286261,0.329149,2.0
-5.235378,0.540926,2.0
-4.626644,0.661831,2.0
-5.190765,0.180381,2.0
-5.201873,-0.023422,2.0
-7.242505,-1.471495,2.0
-7.409592,-1.293058,2.0
-7.565513,-0.940379,2.0
-7.040679,-1.163853,2.0
-6.470056,-0.4791,2.0
-6.252429,-0.797733,2.0
-6.678962,-1.288034,2.0
-6.46815,-0.680945,2.0
-7.529534,-0.93819,2.0
-6.794132,-0.238278,2.0
-6.706888,-0.38378,2.0
-6.293813,-0.749692,2.0
-5.785008,-0.481313,2.0
-6.350179,-0.155542,2.0
-5.639553,-0.608314,2.0
-6.196223,-0.766786,2.0
-5.589394,-0.47977,2.0
-5.696182,-0.395325,2.0
-5.303454,0.036513,2.0
-6.000771,-0.002709,2.0
-5.676212,0.145214,2.0
-5.77041,-0.340761,2.0
-5.531899,0.723018,2.0
-5.185479,0.514406,2.0
-6.033299,0.194524,2.0
-6.70345,-0.567071,2.0
-5.208925,-0.559536,2.0
-6.233037,-0.283921,2.0
-6.148072,-0.325057,2.0
-6.368611,0.320473,2.0
-6.673791,-0.026916,2.0
-6.444877,1.140059,2.0
-5.692889,0.75557,2.0
-5.702107,0.43574,2.0
-5.957382,-0.163207,2.0
-5.783987,0.076415,2.0
-5.105171,0.483902,2.0
-5.529842,0.256216,2.0
-5.222296,0.2242,2.0
-5.743511,-0.085339,2.0
-5.165735,0.187921,2.0
-5.699555,0.89938,2.0
-5.543212,-0.887046,2.0
-4.817899,0.902783,2.0
-5.273868,0.38567,2.0
-5.274577,0.030708,2.0
-4.806324,0.345226,2.0
-5.25409,0.696796,2.0
-5.93302,0.36606,2.0
-5.27,0.572656,2.0
-5.476747,-0.382155,2.0
-5.17862,-0.058388,2.0
-5.510529,0.419111,2.0
-4.475702,-0.002664,2.0
-5.03392,0.500881,2.0
-5.594824,0.289017,2.0
-5.219468,0.060653,2.0
-4.381287,0.754657,2.0
-5.145935,0.275854,2.0
-5.046457,0.30479,2.0
-5.232424,-0.093155,2.0
-5.340167,0.627261,2.0
-5.064265,-0.265798,2.0
-6.695244,-1.566887,2.0
-7.299963,-1.076575,2.0
-5.379089,-1.114541,2.0
-6.553793,-0.604027,2.0
-6.744913,-0.932786,2.0
-5.999057,-0.614237,2.0
-6.129491,-0.258221,2.0
-5.491081,0.326146,2.0
-6.080423,-0.22689,2.0
-6.101611,-0.303517,2.0
-5.620225,0.347912,2.0
-5.821768,0.02389,2.0
-5.580666,-0.912403,2.0
